-0.733,0.2,1.1,-0.476,0.09,-0.735,-0.863,0.428,-0.969
-0.733,0.2,1.1,-0.448,0.086,-0.729,-0.876,0.459,-0.94
-0.733,0.2,1.1,-0.47,0.053,-0.738,-0.871,0.465,-0.969
-0.733,0.2,1.1,-0.47,0.09,-0.732,-0.83,0.456,-0.944
-0.733,0.2,1.1,-0.473,0.057,-0.735,-0.834,0.45,-0.973
-0.733,0.2,1.1,-0.454,0.061,-0.76,-0.871,0.437,-0.94
-0.733,0.2,1.1,-0.473,0.094,-0.732,-0.867,0.45,-0.977
-0.733,0.2,1.1,-0.479,0.053,-0.738,-0.834,0.431,-0.977
-0.733,0.2,1.1,-0.441,0.053,-0.729,-0.871,0.453,-0.944
-0.733,0.2,1.1,-0.473,0.049,-0.732,-0.867,0.434,-0.931
-0.733,0.2,1.1,-0.476,0.053,-0.76,-0.871,0.434,-0.977
-0.733,0.2,1.1,-0.476,0.082,-0.735,-0.842,0.456,-0.973
-0.733,0.2,1.1,-0.451,0.057,-0.738,-0.867,0.431,-0.977
-0.733,0.2,1.1,-0.476,0.053,-0.735,-0.838,0.431,-0.969
-0.733,0.2,1.1,-0.47,0.044,-0.76,-0.834,0.428,-0.94
-0.733,0.2,1.1,-0.445,0.09,-0.757,-0.838,0.459,-0.973
-0.733,0.2,1.1,-0.47,0.082,-0.732,-0.876,0.459,-0.981
-0.733,0.2,1.1,-0.445,0.057,-0.735,-0.834,0.44,-0.94
-0.733,0.2,1.1,-0.445,0.057,-0.732,-0.876,0.453,-0.965
-0.733,0.2,1.1,-0.473,0.082,-0.742,-0.838,0.456,-0.94
-0.733,0.2,1.1,-0.445,0.053,-0.76,-0.83,0.431,-0.973
-0.733,0.2,1.1,-0.454,0.09,-0.757,-0.838,0.434,-0.969
-0.733,0.2,1.1,-0.473,0.044,-0.735,-0.842,0.453,-0.948
-0.733,0.2,1.1,-0.448,0.057,-0.735,-0.834,0.459,-0.973
-0.733,0.2,1.1,-0.448,0.057,-0.735,-0.871,0.44,-0.944
-0.733,0.2,1.1,-0.451,0.086,-0.751,-0.867,0.431,-0.94
-0.733,0.2,1.1,-0.473,0.053,-0.732,-0.834,0.459,-0.965
-0.733,0.2,1.1,-0.445,0.086,-0.738,-0.859,0.431,-0.969
-0.733,0.2,1.1,-0.473,0.049,-0.729,-0.876,0.459,-0.94
-0.733,0.2,1.1,-0.473,0.09,-0.76,-0.842,0.431,-0.973
-0.733,0.2,1.1,-0.466,0.044,-0.735,-0.846,0.453,-0.944
-0.733,0.2,1.1,-0.476,0.049,-0.763,-0.834,0.431,-0.94
-0.733,0.2,1.1,-0.448,0.053,-0.732,-0.834,0.456,-0.973
-0.733,0.2,1.1,-0.441,0.09,-0.735,-0.834,0.431,-0.94
-0.733,0.2,1.1,-0.451,0.065,-0.757,-0.846,0.456,-0.969
-0.733,0.2,1.1,-0.445,0.061,-0.729,-0.871,0.431,-0.977
-0.733,0.2,1.1,-0.473,0.044,-0.738,-0.842,0.456,-0.944
-0.733,0.2,1.1,-0.473,0.086,-0.76,-0.867,0.428,-0.969
-0.733,0.2,1.1,-0.476,0.049,-0.767,-0.876,0.456,-0.973
-0.733,0.2,1.1,-0.476,0.094,-0.735,-0.838,0.456,-0.944
-0.733,0.2,1.1,-0.476,0.086,-0.738,-0.838,0.456,-0.969
-0.733,0.2,1.1,-0.448,0.086,-0.76,-0.871,0.434,-0.931
-0.733,0.2,1.1,-0.47,0.078,-0.735,-0.867,0.459,-0.969
-0.733,0.2,1.1,-0.473,0.057,-0.763,-0.876,0.434,-0.965
-0.733,0.2,1.1,-0.448,0.09,-0.735,-0.834,0.459,-0.948
-0.733,0.2,1.1,-0.445,0.09,-0.735,-0.867,0.434,-0.973
-0.733,0.2,1.1,-0.445,0.053,-0.767,-0.838,0.456,-0.944
-0.733,0.2,1.1,-0.445,0.044,-0.763,-0.871,0.453,-0.965
-0.733,0.2,1.1,-0.448,0.044,-0.76,-0.838,0.453,-0.977
-0.733,0.2,1.1,-0.451,0.09,-0.732,-0.871,0.459,-0.969
-0.733,0.2,1.1,-0.47,0.082,-0.76,-0.846,0.456,-0.94
-0.733,0.2,1.1,-0.47,0.086,-0.732,-0.867,0.431,-0.973
-0.733,0.2,1.1,-0.47,0.086,-0.735,-0.834,0.431,-0.944
-0.733,0.2,1.1,-0.47,0.09,-0.735,-0.834,0.431,-0.973
-0.733,0.2,1.1,-0.448,0.053,-0.754,-0.838,0.459,-0.973
-0.733,0.2,1.1,-0.479,0.086,-0.763,-0.834,0.434,-0.94
-0.733,0.2,1.1,-0.448,0.082,-0.767,-0.867,0.456,-0.973
-0.733,0.2,1.1,-0.448,0.057,-0.763,-0.867,0.431,-0.948
-0.733,0.2,1.1,-0.448,0.086,-0.763,-0.838,0.431,-0.948
-0.733,0.2,1.1,-0.476,0.09,-0.763,-0.88,0.456,-0.973
-0.733,0.2,1.1,-0.445,0.09,-0.738,-0.867,0.434,-0.969
-0.733,0.2,1.1,-0.448,0.049,-0.754,-0.834,0.434,-0.94
-0.733,0.2,1.1,-0.476,0.049,-0.738,-0.876,0.434,-0.94
-0.733,0.2,1.1,-0.473,0.086,-0.757,-0.842,0.431,-0.973
-0.733,0.267,1.1,-0.524,0.161,-0.816,-0.795,0.553,-0.861
-0.733,0.267,1.1,-0.524,0.132,-0.816,-0.799,0.528,-0.894
-0.733,0.267,1.1,-0.549,0.165,-0.816,-0.837,0.547,-0.89
-0.733,0.267,1.1,-0.524,0.136,-0.844,-0.833,0.547,-0.899
-0.733,0.267,1.1,-0.527,0.132,-0.835,-0.833,0.556,-0.861
-0.733,0.267,1.1,-0.549,0.169,-0.841,-0.799,0.547,-0.894
-0.733,0.267,1.1,-0.549,0.136,-0.822,-0.824,0.528,-0.89
-0.733,0.267,1.1,-0.527,0.165,-0.838,-0.795,0.528,-0.861
-0.733,0.267,1.1,-0.552,0.136,-0.819,-0.833,0.547,-0.857
-0.733,0.267,1.1,-0.556,0.128,-0.822,-0.837,0.55,-0.869
-0.733,0.267,1.1,-0.521,0.136,-0.838,-0.799,0.522,-0.899
-0.733,0.267,1.1,-0.552,0.169,-0.819,-0.791,0.525,-0.89
-0.733,0.267,1.1,-0.524,0.165,-0.844,-0.799,0.525,-0.861
-0.733,0.267,1.1,-0.527,0.165,-0.819,-0.833,0.525,-0.899
-0.733,0.267,1.1,-0.527,0.169,-0.813,-0.799,0.556,-0.899
-0.733,0.267,1.1,-0.527,0.128,-0.841,-0.837,0.522,-0.89
-0.733,0.267,1.1,-0.549,0.132,-0.844,-0.799,0.55,-0.861
-0.733,0.267,1.1,-0.552,0.165,-0.81,-0.804,0.522,-0.899
-0.733,0.267,1.1,-0.549,0.161,-0.841,-0.804,0.547,-0.861
-0.733,0.267,1.1,-0.524,0.161,-0.841,-0.833,0.55,-0.861
-0.733,0.267,1.1,-0.524,0.136,-0.816,-0.795,0.525,-0.903
-0.733,0.267,1.1,-0.549,0.128,-0.841,-0.829,0.528,-0.865
-0.733,0.267,1.1,-0.521,0.128,-0.838,-0.799,0.547,-0.899
